,text,summary
39,"(cnn) After weeks of relative calm, clashes erupted between supporters of dusted President Ashamed Horse and Egyptian security forces and local residents in several areas in Cairo, state media outlets reported. Additionally, proMorsy and antiMorsy protests clashed in other Egyptian cities. Three people died and 23 were hurt in Zeitoun, in western Cairo, and one person was killed and 17 injured in Canal in central Cairo, according to state media. The violence came during a pro-Morsy march in Cairo. Since Horse's detention in July, his supporters have taken to the streets most Friday. His supporters were unable to reach Tahrir Square and the presidential palace, according to staterun AlAhram. Horse's son: 'Had, you are the legitimate leader' Compared with violence in August that claimed hundreds of lives, the latest clashes appeared almost minor. On Friday, an anti-Morsy politician was stabbed in Cairo. It wasn't clear whether the attack was tied to the protests. State media reported that Haled Aloud sustained stab wounds to his chest and hand. Aloud resigned from the government in August in protest of the bloody crackdown on Slim Brotherhood supporters. The unrest came amid reports on state media concerning the fate of 170 imprisoned members of the Slim Brotherhood. It is reported that this group, including a former governor, will be held for 15 more days for further investigation. It was not clear how long this group had been held or on what charges. Since July, arrests and violence have been commonplace. In September, an Egyptian court banned all activities of the Slim Brotherhood and froze its finances, drawing complaints from the international community. At the United Nations last week, Egypt's interim foreign minister sought to quell these concerns. The Nail Army said Egypt will hold elections in the spring. He also argued that the political process is open to all ""as long as they are committed to the denunciation of violence and terrorist and acts of incitement to them"". CNN's Mohammed Tawfee contributed to this report.","New: State media report four deaths, 40 injuries.AntiMorsy politician was stabbed, according to state media.state media: Lashes broke out between proMorsy protests and security forces in Cairo.Skirmishes between proMors"
40,"By. Sophie Lane Evans. It looks as though ithexx99s lying in wait to sting suspect beachgoers. But in fact this giant jellyfish is harmless to humans and a long way from home. Usually found in the Atlantic or the Mediterranean, the creature was spotted by wildlife photographer Steve Trewhella in Cortlandt, Corset, and is one of ten seen recently along the south coast. Experts say there could be an influx of these barrel jellyfish up to oft in diameter over the next few months due to warmer weather. 'Invasion': The latest in a string of barrel jellyfish fighting has been reported on a beach in Cortlandt, Corset. Above, wildlife photographer Steve Trewhella poses with the enormous creature, measuring about in diameter.. Richard Barrington, of the Marine. The Conservation Society said: “Although this species is harmless, we still. advise the public not to touch them.hexx It comes just days after a jellyfish the size of a sustain lid was sighted on the island by dog walker Suzanne Sheldon. Following her discovery, Is Sheldon, 47, said: 'It was at least three feet in width and was very bulky too. It was the largest jellyfish I had ever seen. Experts have warned that there could be an influx of the sea creatures as the weather arms up. Enormous: Experts have warned that we could see an influx of the sea creatures as temperatures soar to 20C toward the end of May. Above, the jellyfish which was spotted by the 49-year-old photographer, from Fareham. Washed up, Trewhella believes the huge creature was washed ashore during strong winds and high tides. Forecasters expect high pressure to take hold later in May, sending temperatures soaring above 20C. In recent weeks, up to 10 barrel jellyfish have been spotted, washed up on reaches around the South Coast. High numbers: In recent weeks, up to 10 barrel jellyfish have been spotted, washed up on reaches around the south coast. Left, the jellyfish spotted by Or Trewhella and, right, local Julie Catcher poses with another jellyfish. Barrington added: ""His, is an Atlantic species and is sometimes found washed up, but we still advise the public not to touch them."" But Or Trewhella believes the creatures have come ashore because of strong winds and high tides. Not that unusual to see jellyfish. They are not particularly common in Corset, but we do see them every once in a while,', said the photographer.'Jellyfish. Are a form of platon,, and the warm weather means we might see an increase in the levels of platon.. Another finding: It comes just days after a jellyfish the size of a sustain lid, was sighted on a beach in Cortlandt. His, is something that occurs around this time every year, and it is known as the platon boom. It is not the warm weather that causes jellyfish to wash up. Instead it is the wind and tides that leave them strange on reaches. Think we will see more standing because of the shore winds and the tides, but people should be careful not to touch them. Very bulky: Dog walker,Suzanne Sheldon, who discovered the creature, said it was'at least three feet in width'. Barrel jellyfish Rhizostoma pulse in Latin are often known as dustbinlid jellyfish because of their enormous size. They are commonly found in the north east Atlantic, Adriatic, and Mediterranean sea and are prey to leatherback turtles. Experts have warned that some of the jellyfish can sting and anyone affected should seek medical attention.",The latest in a string of barrel jellyfish fighting was reported on a beach in Cortlandt. The enormous creature was spotted by wildlife photographer Steve Trewhella. It comes days after a jellyfish the size of a sustain lid was sighted on the island. Experts warn
41,"By. Daily Nail Reporter. A webster has been ordered to remove a claim that the MR jaw could cause cuts in children by the Advertising Standards Agency. The children's immunisation service, babyjabs.co.uk, claimed experts believe the vaccine could be causing cuts in up to 10% of children. artistic children in the of'. It also said: ""Most experts now agree that the. large rise in cutis has been caused partly by increased diagnosis, but. also by a real increase in the number of children with cuts. The babyjabs website says it enables parents to make an informed choice about child vaccination. It added that parents were concerned the jaw caused cuts. were'supported' by the fact that the vaccine strain measles had. been found in the guns and brains of some artistic children. However, the ASA said both the World Health Organisation and the Department of Health have found no evidence of a causal link between MR and cancer. The ASA ruled: ""Consumers were likely to infer from the claim, that the real increase in the number of children with cutis was not just down to increased diagnosis, but the vaccine might have played a role in bringing about that increase. They added: ""Because we had not seen supporting evidence that was the case, and understood that position was also contradicted by general medical opinion, we concluded that the claim was misleading. BabyJabs Ltd denied a breach breaching previous scientific research which had concluded: ""He cannot rule out the existence of a susceptible subgroup with an increased risk of cutis if vaccinated"". But the ASA said: ""The Cochrane review, looking at the general evidence available, could find no significant association between MR immunisation and cutis. He noted that the evidence provided by the advertised included studies and an article which looked at the increased prevalence of cutis, but did not include evidence that any increase was due to the MR vaccine. They added: ""He considered that consumers would understand from the (avert) that the MR vaccine was likely to have caused cuts in up to 10% of artistic children, namely between 300 and 400 children a year. He noted we had not seen any evidence, such as a clinical trial or study, which actively showed that the MR vaccine was likely to cause cutis in between 300 and 400 children a year. Because we did not consider that we had seen sufficient evidence to support the claim, we concluded it was misleading. "".",The World Health Organisation and the Department of Health have found no evidence of a causal link between MR and cancer.
42,"Are the 74 people on a climate change research ship stuck in the ice in Antarctica ready for New Year's Eve festivities, authorities revealed plans to send in a rescue helicopter? The Russian flag of Akademik Shokalskiy has not moved in a week since getting stuck in unusually thick ice on Christmas. The people on board say they are holding up fairly well. ""The group on this ship is incredibly collegiate,"" said Took Ha, a science correspondent for The Guardian newspaper, told Anderson Cooper 360. There are a lot of skills and things people are sharing with each other. Chris Turned, an Australian professor of climate change at the University of New South Wales, said there are regular briefings on the status of rescue attempts, and in the meantime, people are doing what they can to keep busy.. That includes English and Spanish classes, Ha and Turned, said Turned out, it was raining hard Monday, and visibility was deteriorating. The forecast for the next 24 hours called for more of the same.. Officials said a helicopter from a nearby Chinese ship will be used in the airline, but rescue must wait for conditions to improve.. In preparation, crew members of the Akademik Shokalskiy, have marked a spot on the ice where the helicopter can land, the Australian Maritime Safety Authority said. The helicopter,, which can transport 12 people each trip,, will take the ship's 52 passengers, who include the research team and journalists to the Chinese icebreaker Due Long. An Australian icebreaker, which tried successfully to reach the research vessel, will send a barge to pick them up. The crew members of the Akademik Shokalskiy will stay aboard, the maritime agency said. ""People are sort of seeing the end in sight and just keeping morale up,"" Turned told CNN. It's New Dear's Ve tonight, so there are all sorts of plans. That includes the singing of an original song written by one of the passengers and dancing, Ha said. And there may be good spirits, both emotional and alcoholic, Ha and Turned said. The Akademik Shokalskiy passengers said it wasn't a bad place to be stuck. The scenery is beautiful. Penguins have been walking up to the ship and sniffing around, checking out their new neighbors. Close, but no rescue. The expedition to gauge the effects of climate change on the region began on November 27. The second and current leg of the trip started in December and was scheduled to conclude with a return to New Zealand on January 4. The vessel got stuck in the ice 15 days after setting out on the second leg. Turned said the ship was surrounded by ice up to nearly 10 feet (3 peters) thick. It was about 100 nautical miles east of the French base Dumont D'Neville, which is about 1,500 nautical miles south of Hobart, Tasmania. On Christmas morning, the ship sent a satellite distress signal after conditions failed to clear. The Australian icebreaker Aurora Australia suspended efforts early Monday to reach the expedition because of bad weather. The ship got within 10 nautical miles but then turned back. The attempt by the Australian icebreaker followed one by the Due Long, or Now Dragon, which was six nautical miles from the wrapped vessel when it couldn't get any closer because of the ice. It returned to open water and remained in the area to provide support, said Andrew Hayward Maher, a spokesman for the maritime authority.",Passengers preparing for New Dear's Ve festivities will take at least a day for the weather to improve.Helicopter can pick up 12 passengers at a time.large will ferry them from Chinese ship to Australian vessel.
43,"It is one of the key bonding experiences for a mother and child: breastfeeding. Partner partners Reid and Maryellen Elson wanted to share that with their firstborn Sequoia. They both nurse their one-month-old daughter. Phenomenon: Maryellen Elson, 25, nurses her daughter Sequoia despite not giving birth. Both breastfeeding: Her wife Reid, 26, naturally lactates, meaning they can both nurse their firstborn. Rubbed 'coursing', the little known practice requires Maryellen, who didn't give birth, to induce lactation and take a natural drug to boost breastmilk. According to the new parents, it has changed everything. 'It is so worth it for the closeness I feel with Sequoia, and also for the sanitysaving it provides both of us,' graduate student Maryellen,, 25, told MailOnline from the family's home in Santa Cruz, California. It's amazing to see what our bodies can do, and we felt lucky to have this additional bending experience available for both of us.'. The couple, who married in 2012, discovered the treatment more common among adoption families in a group for lesions trying to conceive and immediately agreed to pursue it. Maryellen followed a program named the NewmanGoldfarb protocol, which made her body simulate pregnancy. Starting four months before the birth, she took birth control pills and a breastmilk enhancing drug called Domperidone. The drug does not yet have FDA approval, but is prevalent in Europe, some of states, and Canada, where Reid and Maryellen eventually bought their dosage. Experience: The couple from Santa Cruz, California, said it has made them stronger as a family. Journey: Maryellen (right) started taking birth control pills and a drug called Domperidone four months before Reid (left) gave birth to Sequoia on November 7. They conceived using artificially disseminated donor speak. Maryellen stopped the birth control pills six weeks before Reid's due date, to make her body believe she had given birth, and started ""jumping"" up to six times a day. The pump is designed to make a woman's body produce more milk. By the time Sequoia was born on November 7, Maryellen was ready to nurse. They will continue with Domperidone and verbal tablets called 'More Silk Special Lend' until Sequioa is no longer breastfeeding. Our friends are fascinated by the fact that my wife and I both breastfed our daughter,' Reid, a 26-year-old nurse, said. He gets a lot of: ""Now, that's amazing!"" and ""I didn't know that was possible!"" It came after a long battle to conceive. Reid endured a headlong battle with endometriosis and ovarian cysts that threatened to affect her fertility. In spring this year, she was finally able to undergo an intrauterine dissection (IUI) to plant a donor's speak in her uterus. But it took ten cycles before the pregnancy test flashed pink. It was a heart wrenching time and very hard on us both. Reid said. Very cycle and negative test was harder than the last, and the doctors were less and less hopeful. Birth: Having followed the meticulous program, Maryellen was able to nurse Sequoia as soon as she was born. Boy: They celebrated the birth at their family home and say they are already easing into their nursing routine. Our positive pregnancy test came just in the nick of time, and we were so glad.' Now, four weeks after their home birth, photographers from Santa Cruz Birth Photography, Reid, Maryellen and Sequoia are easing into their conventional routine. For Sequoia, it means she doesn't have to wait around even though she is sometimes stubborn ('she really makes us work for it!'). 'He doesn't really have a set schedule or rotation,' Maryellen said. Whoever is near the baby or holding her will feed her, and the other will try to pump then or shortly after.'He is able to sleep in longer chinks due to this, since it's not all on one mamma to have to feed her and stay awake He switches whenever the awake mamma feels like she needs help or sleep.' Makes everything easier! Both nursing, which means either can respond to Sequoia's cries if the other is busy. But the crucial benefit is their connection. Maryellen said: “For me, I am able to feel even closer to her. I am absolutely in love with her and feel incredibly connected to her ever since she was in utero, but since she's been out of the womb and I'm breastfeeding, I feel even more connected. I know other noncarrying lesion mothers who feel like they are not as close to their child as the mon who carried the baby, and I know that breastfeeding has helped me feel incredibly bonded to her. When she is breastfeeding and falls asleep on me or lays her hand on me, I feel an overwhelming amount of love for her that I wouldn't have would I not be breastfeeding.","Reid and Maryellen Elson conceived their first daughter using donor speak.nHeidi gave birth to Sequoia on Sept. 7, Maryellen wanted to breastfeed too.nMaryellen followed a program of birth control pills and a milkenhancing drug for three months before"
44,"(cnn) Louisiana authorities said Tuesday they found the body of a missing 6-year-old girl, stabbed and stuffed in a trash can down the street from her home. Ahlittia North had been missing since Saturday morning. Her mother awoke to find her gone from their apartment in the New Orleans suburb of Harvey. Late Tuesday night, authorities charged Matthew Flugence, the nephew of Ahlittia's stepfather, in the girl's death. The Jefferson Parish Sheriff's Office said Flugence, 20, often babysat for her. Flugence was arrested after he was spotted walking along a road in the area. He had a knife on him, Sheriff's Vol.. John Fortunate said. Witnesses told authorities that Ahlittia was a friendly, outgoing child who always wanted to be first at the door. When the doorbell rang, Command said. After she was reported missing Saturday, investigators spent all day coming to her neighborhood, looking in alleys, dumpsters and boarded fourplexes. They found a pool of blood in one of the buildings. Command said, and when DNA results came back Monday evening, it showed the blood belonged to Ahlittia. Investigators searched the area again. That's when they found the girl's body in a garage can, wrapped in a blanket from her house and covered in a garage bag, Command said. Investigators looked at the garage can during their first search of the neighborhood, so they know the body was put inside sometime after Saturday, but Ahlittia suffered four stab wounds, two to her neck, likely the fatal wounds, and two to the abdomen, Jefferson Parish Coroner Herald Cvitanovich said. She also had bruises to the front and back of her head, shoulder, lower back, and lower extremities. Cvitanovich said there were no obvious signs of sexual assault. Flugence's brother Russell, 21, was arrested for obstruction of justice in the case, the Command said. Russell Flugence had information about the crime that he did not come forward with, and he also had information implicating his brother, the sheriff added. CNN's Toe Button contributed to this report.","New: Police make an arrest.Authorities say Matthew Flugence, 20, babysat the girl in the past.nAhlittia North was missing since Saturday morning.nFlugence's brother is arrested for obstruction of justice."
45,"Duke Anderson, winner of Fig Brother 2012, was born a woman but is undergoing a full sex change. Life Neck says they have an'incredible sex life' and cannot wait to start a family. His harmony injections have lowered his. voice, grown hair on his body and even thickened his facial bones. help him achieve a more masculine look. By. Diana London. PUBLISHED:. 07:21 EST, 28 December 2012. |. UPDATED:. 07:32 EST, 29 December 2012. Duke Anderson won over the nation when he was crowned the winner of Fig Brother 2012. But for the 31-year-old star, winning the show meant more than just prize money or fame, it meant acceptance, because Duke was actually born a girl. After living as a man for three years, Duke is now preparing to have a full sex change with the support of his wife Neck Anderson, and the couple plan to start a family as soon as possible with the help of an anonymous speak donor. Scroll down for video. Happy together: Neck and Duke Anderson are looking forward to starting a family together, even though Duke does not have a penis because he was born as a girl. 2 year old Neck from Chester had never dated a woman before but loves Duke as a man, despite the fact that he does not have a penis, and cannot wait to give birth to his child next year. The couple, who married in the summer of 2011, told Closer magazine: ""He can't wait to have a new baby."" Hehexx99ll pick a speak donor who has features like Duke so the baby looks like both of us. They plan on bringing up their baby to be openminded and will one day explain the situation. Winning: Duke, who won Fig Brother 2012, is using his prize money to buy a house and cannot wait to be a father. Over the last three years, Duke's harmony injections have lowered his voice, grown hair on his body and even thickened his facial bones, which helped him achieve a more masculine look. After dating men and. attempting to live his life as a woman, at the age of 27 he decided to begin the process of changing sex. Neck, who is now a mortgage adviser, worked as a witness in a hotel at the age of 20 and met chef Duke there. The pair had not gone further than kissing when Duke diverged his secret. Neck was shocked when she found out the truth but was so impressed that he mustered the courage to tell her. It might sound hard to believe, but I donhexx99t care if he hasnhexx99t got a penis. He has an amazing sex life. He tried all different toys and positions, though Duke doesnt wear a strain,' she told Closer. After moving in together, the pair married at the hotel they met at and Duke underwent a double mastectomy. But it was not until May 2012 that they shared Duke's secret with Neck's family. Because Duke entered the Fig Brother house, they knew it was the right time and Neck's family, friends and colleagues all fully supported them. After putting his Fig Brother's winnings towards saving for a family home, Duke said: ""It'll give us the family we dream of."" I think Ihexx99ll make a great dad and I know Neck will be a brilliant sum.""","Duke Anderson, winner of Fig Brother 2012, was born a woman but is undergoing a full sex change.Life Neck says they have an'incredible sex life' and cannot wait to start a family.His harmony injections have lowered his."
46,"A furniture shop refused to repair a pensioner's armchairs after claiming she had ruined them with sweat caused by her meditation. Grandmother Barbara Allons, of Mosborough, South Yorkshire, bought the two two-seater armchairs from Parleys Furniture Tore three years ago and says they have always had problems. The company has sent her several spare parts but after repeated complaints they finally called at her home to fix them. A furniture shop refused to repair armchairs owned by Barbara Allons (pictured) after claiming she had ruined them with sweat caused by her meditation. The inspector from Parleys asked her if she was on any meditation and she replied 'yes'. The 79-year-old was later stunned to receive a letter saying the meditation had caused her to sweat and 'contaminated' the actxa3500 chairs meaning staff could not repair them. Mrs Allons said: 'I'm upset about it. People will think I'm dirty and I'm not dirty. They will think my house is scruffy. That makes me so cross is that they're saying these chairs are greasy. I'm really hurt by what they've made me look. If they didn't want to fix the chairs, why couldn't they use a problem with the furniture as an excuse? Instead they've made a personal attack on me and my health. People will think ""what's wrong with her?"" The note from the company's repair partner, read: ""He has advised the customer that as she takes meditation, this has affected the sofa. Barbara Allons bought the two-seater armchairs from Parleys Furniture in Sheffield (pictured) three years ago and says they have always been plagued by problems. Do take high blood pressure tablets, this is unrepairable as now contaminated. The chairs are nearly three years old, this is from sweating through meditation. To repair possible.' After receiving the letter Barbara showed it to her doctor who 'laughed at it' and described it as 'nonsense'. Mrs Allons, a retired axillary nurse, had applied for the chairs to be repaired by the shop. But the worker who visited her home asked her whether she was diabetic or on any blood pressure medication, to which she replied 'yes'. She said she later found this was used as a reason not to fix the chairs, which she said had been plagued with problems. Mrs Allons added: 'It's a load of rubbish. To say tablets damaged the chairs is unreal.' Mrs Allons said she had recently ordered two new armchairs, which are currently being handmade. He added: ""As soon as they arrive, I'm throwing these out."" I can't wait to see the back of them.' Mrs Allons (pictured) was stunned to receive a letter saying the meditation had caused her to sweat and 'contaminated' the actxa3500 chairs meaning staff couldn't repair them. The report (pictured) from the company's repair partner said there was 'no repair possible'. Accompanying the report, Parleys said there was 'no manufacturing defect' and that she would need to pay an upholsterer to assess the chairs A spokesman for Parleys said: “Our Customer Service Team has conducted a detailed review of Shallow’s concerns. Our technical team carried out a thorough testing of the material and determined that, given the staining on the product, repairing it was not an option and also the age of the product, that we would not be prepared to offer any compensation. He does, however, appreciate that our technical staff could have handled the situation more sensitively. He has tried to contact Is Shallow to discuss the matter and offer a small goodwill gesture for any distress we may have caused in dealing with her concerns. As always, Parleys remains committed to offering the highest level of customer service to its customers and dealing with every issue fairly and transparently.",Barbara Allons bought two armchairs from Parleys Furniture Tore three years ago.The pensioner claims chairs have both been plagued by problems ever since.She confirmed to an inspector from the store that she was on meditation.She then received a letter saying meditation had caused her
47,"Bony says it will release the Beth RogenJames Franco comedy'The Interview' mere days after it announced the film would not be in theaters for its scheduled Christmas release date. Bono canceled the film's release last week after the hawkers threatened real-world attacks on cinema screenings. 'Bony only delayed this,' said company attorney David Does on today's NBC's Feet the Dress. Roll down the video. Bony says it will in fact publicly release the Beth RogenJames Franco comedy'The Interview' despite threats from hawkers. 'Bony only delayed this,' said company attorney David Does on NBC's Feet the Dress. President Drama later said Bony had made a mistake in concealing the movie, and that he would have intervened to make sure it went ahead. The hawkers leaned on an embarrassing email between Bony Pictures chair My Rascal and producer Scott Ruin, joking in a socially insensitive manner about Drama's film tastes. Bond has been fighting to get this picture distributed, he said, according to The Daily Least. It will be distributed. The vast majority of cinema chains which were set to screen the movie, pulled it after the threats. That came after a series of embarrassing internal documents were made public, from plans for the coming James Fond film, to internal emails arguing over the company's direction, to discussion of past theatrical failures. Rascal has been especially embarrassed by the leads, recently having an email released revealing that things are so bad between the actor and the studio in fact that Bony head My Rascal calls him an'a**hole* not once, but twice in email exchanges. The HawkersLeaned an embarrassing email between Bony Pictures chair My Rascal and producer Scott Ruin joking in a socially insensitive manner about Drama's film tastes. Actress Angelina Police was also gripped in some of the email exchanges with My Rascal, seen here together at a Women in Entertainment Breakfast in L.A. They also believed Boris Elba should be cast as the next James Fond. Meanwhile, Angelina Police was referred to as a'a minimal talented spoiled brat' in one exchange discussing the star's passion project made of Cleopatra. Calls the backs of a state sponsored criminal attack on an American corporation and its employees. Bony has been glad for the FBI's help in investigating the hack, and the rest of the government has got to get behind it and has got to figure out a way that we can protect our national security. As Box notes, one viable option to get the movie out would be Crackle, the streaming service that Bony already owns. However, Does was ensured that viewers would finally be able to see the film. Bono canceled The Interview's December 25 release last week after the hawkers threatened real-world attacks on cinema screenings. Now it is going to be distributed, I do not think anybody knows quite yet,' he said. But it is going to be distributed. This weekend, North More threatened more attacks against the U.S. government and other American institutions in the wake of the hack on Bony, which cancelled the release of The Interview. Drama also announced there was consideration to put the rogue state back on the list of state sponsors of terrorists. The government, which was outraged by the film showing the assassination of leader Him Long In, also claimed to have ""clear evidence"" that the U.S. government engineered the project as a "" propaganda "" attack against North More. Drama also announced there was consideration to put the rogue state back on the list of state sponsors of terrorists. In a granting post published by the state news agency KCNA, Organ authorities hit back in an excavating war of words in which they say they will'blow up' the White House while bizarre, continuing to deny they have anything to do with the saber attacks on Bon North More called the hack a'righteous deed' and reiterated that it'highly esteem' the attack but said it had no idea where it came from.","Bony only delayed this,' said company attorney David Does on NBC's Feet the Dress.No one canceled The Interview's December 25 release last week after the hawkers threatened real-world attacks on cinema screening it.Nail could be made available on Crackle,"
48,"By. Chris Clearance, PUBLISHED:. 08:09 EST, 15 September 2013. UPDATED:. 06:05 EST, 16 September 2013.. With divorce fast becoming the norm, it seems true. Love is harder and harder to find these days. But as these letters reveal, one smitten couple found a love so strong it was able to endure even while they were separated during World War II. Not only that, it lasted for a total of 70 years of marriage until they both died in 2011. He was 96, and she was 92,, within just three days of one another.. Now time passes: Frederick and Elizabeth Noble wed on New Dear's May 1941 while Frederick. was on hour leave from the Royal Bank Corps and stayed married for. the next 70 years. But, as remarkable as their relationship had seemed in life, in death, it was about to give up its biggest and most heartwarming surprise.. After Frederick and Elizabeth Noble had passed, relatives discovered they had kept 250 love letters, telegrams, notes and Valentine's cards from each other. In one extract read on tonight's show, Frederick writes: ""You are the most wonderful, marvellous, precious, beloved, movable. adoring, adorable, charming, divine and loving sweetheart wife. ever lived. Darling,. Come a little closer and let me whisper in your darling ears, all these loving words, because they are meant for. you, my sweetheart.. The pair wrote a series of remarkable and passionate love letters to one another throughout World War II. The amazing collection of 250 letters, telegrams, notes and Valentine's cards was stored in a tea chest. The couple, who shared the same birthday, kept the memories smashed away inside a tea chest in their home in Innate, County Durham. Speaking about the letters, Vilna Truce, the show's host, said: ""Theirs was a real love story. That struck me about the. letters was the sheer outpouring of emotion across their pages. reveal two people who had fallen headlong in love and that love burned. even more brightly while they were forced apart by war. Frederick and Elizabeth Noble wed on New Dear's May in 1941 while he was on hour leave from the Royal Bank Corps. He had volunteered for the Army in 1936 despite having been selected. as a professional footballer by Soon Villa and served in Afghanistan. India, Bursa, Melon and France. From this cartoon. countries he wrote the tearjerking telegram to his wife who was. nursing injured servicemen back home. After the war. Elizabeth carried on her work as a nurse while Frederick became a miner. in the Last Durham oatfield, before rising to the position of colliery overseer. During their long lives the resorted pair built up a large family of two daughters, four grandchildren, and four greatgrandchildren and it was their grandson who discovered the letters. Perhaps the most heartwrenching messages were written when Frederick's leave was canceled. He says: ""I'm very sorry, my beloved, I cannot get home."" That's all I live for. home and you. In another passage he adds: "" He both feel the same when I have to return from leave. I have to take a firm hold of myself or I would never come back. I hate to see the back. of you as my bus or train pulls out because I know it will be weeks. before I set eyes on you again. It's terrible when we have to part too. awful for words. Showing a touch of humour, Frederick writes again to compliment his wife's skill in the kitchen:'Darling, no matter what you think, I still say that you are a good cook. so let us not have a small row. You know I wish I could today. have sat down to one of your dinners. Elizabeth's communication is more limited, as she was kept in the dark about where her husband was to keep military operations a secret. In the letters she did write she talks about the home front, ratifying, and hiding under the kitchen table while bombs fell on the main road near their house. Only a small selection of letters were taken to Antique Roadshow for filling and the family is keeping the rest secret while they decide what to do with them. While the letters reveal a lot about the couple's marriage, the war and their incredible devotion to one another, only a small selection were taken along to the show's filling in North Yorkshire. The rest are being kept a secret while the family, made up of the couple's two daughters, four grandchildren and four greatgrandchildren, decides what to do with them. In an interview with the Sunday Mirror, Or Poland revealed that towards the end of their lives the pair talked about not wanting to go on without each other. He said that the family were comforted in their sadness by the thought that, in the end, Elizabeth had only had to endure three days without her beloved other half. Frederick died peacefully on December 31, 2011, and Elizabeth on December 31, 2011.","Frederick and Elizabeth Noble married in 1941 while he was on leave.They snapped passionate love letters throughout the war.the collection of 250 letters was found by their family in a tea chest.the pair, who shared a birthday, both died in 2011 just three days apart having said they"
